NodeA,id,Type
10761212,16052734,mention
10761212,31315144,mention
10766377,16052734,mention
10766377,31315144,mention
10761212,11167404,mention
10766377,11167404,mention
21428053,11167404,mention
10761212,13343012,mention
10766377,13343012,mention
10766377,13343012,mention
10761212,24925061,mention
10761212,18304830,mention
10761212,37269383,mention
10766377,37269383,mention
10761212,3149024,mention
10761212,11854803,mention
8474813,3149024,mention
8474813,11854803,mention
2612715,3149024,mention
2612715,11854803,mention
10761212,7580,mention
18896,7580,mention
3958159,7580,mention
37258713,7580,mention
9760885,7580,mention
9760885,7580,mention
20026015,7580,mention
5362838,7580,mention
5379832,7580,mention
31338382,7580,mention
42882806,7580,mention
21915233,7580,mention
21915233,7580,mention
6983925,7580,mention
17226521,7580,mention
9102117,7580,mention
12305915,7580,mention
10999783,7580,mention
18864967,7580,mention
9954037,7580,mention
4190686,7580,mention
10761212,5379832,mention
24307392,5379832,mention
10761212,28374571,mention
10766377,28374571,mention
10761212,19290376,mention
10766377,19290376,mention
10761212,12305915,mention
10766377,12305915,mention
30207034,12305915,mention
15295594,12305915,mention
21915233,12305915,mention
24307392,12305915,mention
30125192,12305915,mention
10761212,24499015,mention
10761212,19582027,mention
10766377,19582027,mention
10761212,30346863,mention
10761212,11785760,mention
4927995,11785760,mention
10761212,31310977,mention
10766377,31310977,mention
10761212,31452257,mention
10761212,16669934,mention
10766377,16669934,mention
28864018,16669934,mention
11827500,16669934,mention
21887393,16669934,mention
36307876,16669934,mention
16209396,16669934,mention
13590172,16669934,mention
10761212,4927995,mention
11785760,4927995,mention
10761212,13574810,mention
10761212,18061191,mention
10761212,36908368,mention
10766377,36908368,mention
31581192,36908368,mention
24307392,36908368,mention
28823371,36908368,mention
10761212,19719314,mention
10766377,19719314,mention
24307392,19719314,mention
10761212,8776028,mention
27807963,8776028,mention
37887,8776028,mention
19719314,8776028,mention
8988823,8776028,mention
8988823,8776028,mention
36307876,8776028,mention
10761212,19854595,mention
10766377,19854595,mention
15298938,19854595,mention
37182286,19854595,mention
10761212,235744,mention
10761212,37887,mention
8776028,37887,mention
8776028,37887,mention
10761212,28988231,mention
10766377,28988231,mention
28394903,28988231,mention
10761212,592471,mention
15295594,592471,mention
13990756,592471,mention
10999783,592471,mention
10761212,10999783,mention
13990756,10999783,mention
13990756,10999783,mention
10383951,10999783,mention
24307392,10999783,mention
10761212,8401700,mention
10761212,13990756,mention
10761212,28394903,mention
21072316,28394903,mention
10761212,16040513,mention
10766377,16040513,mention
10761212,8992078,mention
10766377,8992078,mention
2930588,8992078,mention
10544328,8992078,mention
8988823,8992078,mention
8988823,8992078,mention
10132706,8992078,mention
24307392,8992078,mention
37203775,8992078,mention
37203775,8992078,mention
10761212,7673709,mention
10761212,31674302,mention
22099034,7673709,mention
22099034,31674302,mention
10761212,33667528,mention
10761212,24150610,mention
10761212,10132706,mention
10766377,10132706,mention
28864018,10132706,mention
10525688,10132706,mention
29699462,10132706,mention
31804547,10132706,mention
21428053,10132706,mention
10761212,25211596,mention
10766377,25211596,mention
30995834,25211596,mention
30995834,25211596,mention
30995834,25211596,mention
31037286,25211596,mention
10761212,31034622,mention
10766377,31034622,mention
24307392,31034622,mention
10761212,32288127,mention
10761212,31593759,mention
10761212,42922761,mention
10766377,42922761,mention
10761212,1725,mention
10761212,21250443,mention
10761212,1366191,mention
10761212,11827500,mention
12214816,11827500,mention
10761212,13596851,mention
10761212,12165866,mention
10766377,12165866,mention
20728468,12165866,mention
22105043,12165866,mention
10761212,30378945,mention
10761212,12115047,mention
10766377,12115047,mention
27841484,12115047,mention
22166912,12115047,mention
20082449,12115047,mention
13532944,12115047,mention
21428053,12115047,mention
21974456,12115047,mention
16209396,12115047,mention
10761212,14894602,mention
10766377,14894602,mention
12115047,14894602,mention
20540570,14894602,mention
10761212,40450023,mention
10766377,40450023,mention
40285626,40450023,mention
40285626,40450023,mention
10761212,11775917,mention
10761212,11011866,mention
10766377,11011866,mention
36307876,11011866,mention
24307392,11011866,mention
21428053,11011866,mention
10952826,11011866,mention
29346184,11011866,mention
18864967,11011866,mention
10761212,24181105,mention
10761212,20861049,mention
10766377,20861049,mention
10761212,23548411,mention
10766377,23548411,mention
10761212,33002107,mention
10766377,33002107,mention
10761212,18338081,mention
21428053,18338081,mention
10761212,20616039,mention
27807963,20616039,mention
27807963,20616039,mention
21227682,20616039,mention
10761212,2261238,mention
10761212,15756807,mention
10766377,15756807,mention
10761212,34582092,mention
10761212,19996064,mention
10761212,13335718,mention
19569279,13335718,mention
21428053,13335718,mention
13343258,13335718,mention
10761212,37445623,mention
10766377,37445623,mention
10761212,5030339,mention
10766377,5030339,mention
10761212,23598943,mention
10761212,11825307,mention
10761212,16728010,mention
10761212,9222871,mention
21888330,9222871,mention
24324321,9222871,mention
10761212,21965390,mention
10766377,21965390,mention
10761212,10204651,mention
7099654,10204651,mention
10253791,10204651,mention
21428053,10204651,mention
10761212,31610445,mention
10766377,31610445,mention
10761212,23671511,mention
10761212,16789163,mention
10761212,25622141,mention
10761212,758368,mention
10766377,758368,mention
10761212,6987533,mention
10761212,8866528,mention
9272323,8866528,mention
10761212,22048566,mention
10766377,22048566,mention
10952826,22048566,mention
10761212,16329362,mention
24307392,16329362,mention
21428053,16329362,mention
10761212,27864139,mention
10761212,28184126,mention
10766377,28184126,mention
36307876,28184126,mention
32392645,28184126,mention
10761212,24230722,mention
10761212,11762136,mention
10761212,10063334,mention
10761212,18810686,mention
37258713,10063334,mention
37258713,18810686,mention
22069934,10063334,mention
22069934,18810686,mention
22076766,10063334,mention
22076766,18810686,mention
31338382,10063334,mention
31338382,18810686,mention
29291120,10063334,mention
29291120,18810686,mention
20394711,10063334,mention
20394711,18810686,mention
10761212,8607234,mention
10325993,8607234,mention
5371115,8607234,mention
4103411,8607234,mention
21929212,8607234,mention
10761212,23485221,mention
10761212,10424044,mention
10766377,23485221,mention
10766377,10424044,mention
28880773,23485221,mention
28880773,10424044,mention
26311517,23485221,mention
26311517,10424044,mention
31107174,23485221,mention
31107174,10424044,mention
10761212,10325993,mention
10766377,10325993,mention
15295594,10325993,mention
23485221,10325993,mention
19563414,10325993,mention
21929212,10325993,mention
21929212,10325993,mention
21428053,10325993,mention
10424044,10325993,mention
13343258,10325993,mention
15703547,10325993,mention
10761212,28922947,mention
10761212,26138121,mention
10766377,26138121,mention
28727814,26138121,mention
24307392,26138121,mention
10761212,15859831,mention
17395310,15859831,mention
19572257,15859831,mention
19862879,15859831,mention
10761212,16694517,mention
10761212,19741772,mention
10761212,18869596,mention
37258713,18869596,mention
22076766,18869596,mention
10761212,10350912,mention
10761212,21557059,mention
10761212,19906353,mention
10766377,19906353,mention
10761212,21244351,mention
10761212,29224896,mention
30371230,29224896,mention
10761212,21838635,mention
10761212,22041815,mention
10766377,22041815,mention
24307392,22041815,mention
10761212,25841976,mention
10761212,28346974,mention
10761212,42398920,mention
10766377,42398920,mention
10761212,18920272,mention
10766377,18920272,mention
22202332,18920272,mention
13366843,18920272,mention
10761212,24959068,mention
10766377,24959068,mention
29668137,24959068,mention
10761212,30048680,mention
29668137,30048680,mention
10761212,30174898,mention
10766377,30174898,mention
24307392,30174898,mention
10761212,29884685,mention
10761212,29121323,mention
10766377,29884685,mention
10766377,29121323,mention
24307392,29884685,mention
24307392,29121323,mention
10761212,25381438,mention
10761212,28559922,mention
10766377,25381438,mention
10766377,28559922,mention
10761212,10157323,mention
10766377,10157323,mention
29668137,10157323,mention
21428053,10157323,mention
10761212,13749846,mention
10766377,13749846,mention
12442207,13749846,mention
12734060,13749846,mention
11689475,13749846,mention
13061036,13749846,mention
10761212,40071164,mention
10766377,40071164,mention
24307392,40071164,mention
10761212,16784751,mention
10761212,27855114,mention
10761212,12581960,mention
1969213,12581960,mention
10761212,10427998,mention
10847503,10427998,mention
10761212,10039226,mention
22152884,10039226,mention
10761212,17199506,mention
10766377,17199506,mention
10761212,11921,mention
10761212,11211263,mention
21428053,11211263,mention
10761212,20701789,mention
10761212,11578477,mention
10247432,11578477,mention
32801296,11578477,mention
27574057,11578477,mention
15295594,11578477,mention
21428053,11578477,mention
10761212,36781711,mention
10761212,19913091,mention
10766377,19913091,mention
10761212,13558224,mention
10761212,7053883,mention
12921739,7053883,mention
12923829,7053883,mention
12923829,7053883,mention
13537221,7053883,mention
10761212,2326,mention
213100,2326,mention
213100,2326,mention
3662812,2326,mention
10761212,25086292,mention
10761212,28995844,mention
10766377,28995844,mention
10761212,31014393,mention
10766377,31014393,mention
31138750,31014393,mention
10761212,19349947,mention
10766377,19349947,mention
10761212,213100,mention
10761212,15177334,mention
10761212,37274905,mention
7053883,37274905,mention
10761212,25305944,mention
10761212,30371230,mention
10766377,30371230,mention
10761212,5947967,mention
10766377,5947967,mention
15177334,5947967,mention
10761212,8309725,mention
10182151,8309725,mention
10761212,8815170,mention
10761212,25074520,mention
10766377,25074520,mention
10761212,44231796,mention
24307392,44231796,mention
10761212,15378,mention
18535,15378,mention
10761212,13043027,mention
10761212,18044999,mention
10761212,17650370,mention
24307392,17650370,mention
24307392,17650370,mention
21428053,17650370,mention
10761212,22042545,mention
10761212,5921950,mention
14713726,5921950,mention
8485192,5921950,mention
8485192,5921950,mention
8485192,5921950,mention
6005639,5921950,mention
6005639,5921950,mention
10761212,18760799,mention
10761212,25092677,mention
10766377,25092677,mention
11116784,25092677,mention
25082871,25092677,mention
10761212,17560729,mention
10766377,17560729,mention
13043027,17560729,mention
10761212,26056022,mention
10766377,26056022,mention
10761212,11590482,mention
10761212,27680489,mention
10761212,18421264,mention
10766377,18421264,mention
29654507,18421264,mention
30441162,18421264,mention
28881431,18421264,mention
2930588,18421264,mention
36307876,18421264,mention
27395296,18421264,mention
20088287,18421264,mention
25082871,18421264,mention
22204971,18421264,mention
31645927,18421264,mention
29818540,18421264,mention
23550433,18421264,mention
28039679,18421264,mention
18864967,18421264,mention
10761212,9025908,mention
3963875,9025908,mention
2664444,9025908,mention
2456337,9025908,mention
3371325,9025908,mention
10761212,6016280,mention
6736613,6016280,mention
6736613,6016280,mention
10761212,19052097,mention
17221936,19052097,mention
10761212,11384345,mention
10766377,11384345,mention
21428053,11384345,mention
10761212,12653317,mention
10766377,12653317,mention
22077285,12653317,mention
10646654,12653317,mention
20088287,12653317,mention
10761212,12574852,mention
10766377,12574852,mention
21428053,12574852,mention
10761212,20401403,mention
10766377,20401403,mention
10761212,10172602,mention
8731339,10172602,mention
13579417,10172602,mention
10761212,26384993,mention
10761212,34280335,mention
10761212,1465,mention
17054012,1465,mention
3973139,1465,mention
3973139,1465,mention
36220345,1465,mention
37280158,1465,mention
31338382,1465,mention
4603726,1465,mention
27422280,1465,mention
10761212,21488392,mention
10766377,21488392,mention
30259934,21488392,mention
10761212,31157623,mention
10761212,35140522,mention
10766377,35140522,mention
36307876,35140522,mention
3044523,35140522,mention
3044523,35140522,mention
24307392,35140522,mention
10761212,36625217,mention
10761212,27389977,mention
10766377,27389977,mention
10761212,31301974,mention
10761212,20088287,mention
10766377,20088287,mention
10761212,42894831,mention
10761212,25082871,mention
10761212,15645708,mention
10761212,2290,mention
16811401,2290,mention
968109,2290,mention
